"BehaviorSpace results (NetLogo 6.2.0)"
"ABM hospital v3 scenario.nlogo"
"Virkeligheten"
"05/13/2021 15:36:44:531 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","Antall_ledelsesorganer_PPE","antall_i_ren_intensiv_sone","Antall_omdisponerte_ved_pandemi_start","Trigger_omdisponering_sykepleiere_per_pasient","Antall_motstridende_beskjeder_PPE","Trigger_normalisering_sykepleiere_per_pasient","antall_motstridende_beskjeder","fast_ansatt_intensiv","antall_ledelsesorganer","dager_før_start","dager_opplæring_omdisponerte_etter_start","[step]","beredskaps_vellykkethet","beredskapshåndtering","beredskapshåndtering_døds_relatert","beredskapshåndtering_kompetanse_relatert","beredskapshåndtering_stress_relatert","beredskapshåndtering_kommunikasjon","døde","gjennomsnitt_stress","kummulativt_antall_intensiv","friskmeldte_pasienter","antall_kompetanse_over_3","antall_kompetanse_under_3_til_2","antall_kompetanse_under_2_til_1"
"46","5","7","3","2","2","3.5","2","22","4","0","7","60","5","403","250","81","2","70","14","49.924528301886795","581","2778","3","7","8"
"45","5","7","3","2","2","3.5","2","22","4","0","7","60","4","396","246","78","2","70","26","49.924528301886795","607","2763","3","6","9"
"44","5","7","3","2","2","3.5","2","22","4","0","7","60","5","408","240","88","10","70","29","49.67857142857143","581","2767","3","6","14"
"48","5","7","3","2","2","3.5","2","22","4","0","7","60","5","429","250","103","6","70","22","49.258620689655174","589","2744","3","11","9"
"47","5","7","3","2","2","3.5","2","22","4","0","7","60","5","404","250","84","0","70","19","49.301886792452834","554","2769","3","8","7"
"49","5","7","3","2","2","3.5","2","22","4","0","7","60","5","417","250","81","16","70","17","49.924528301886795","579","2756","3","7","8"
"50","5","7","3","2","2","3.5","2","22","4","0","7","60","5","411","250","81","10","70","18","49.716981132075475","572","2765","3","7","8"
"53","5","7","3","2","2","3.5","2","22","4","0","7","60","5","408","250","78","10","70","16","49.9622641509434","589","2763","3","6","9"
"54","5","7","3","2","2","3.5","2","22","4","0","7","60","5","418","250","94","4","70","15","50.320754716981135","541","2785","3","8","12"
"51","5","7","3","2","2","3.5","2","22","4","0","7","60","5","407","250","78","9","70","23","49.83018867924528","576","2765","3","6","9"
"52","5","7","3","2","2","3.5","2","22","4","0","7","60","5","426","250","94","12","70","24","49.785714285714285","604","2747","3","8","12"
"56","5","7","3","2","2","3.5","2","22","4","0","7","60","5","430","250","94","16","70","22","49.280701754385966","603","2769","3","8","12"
"55","5","7","3","2","2","3.5","2","22","4","0","7","60","5","431","250","100","11","70","23","49.706896551724135","596","2765","3","10","10"
"57","5","7","3","2","2","3.5","2","22","4","0","7","60","5","414","250","94","0","70","12","49.56896551724138","585","2767","3","8","12"
"58","5","7","3","2","2","3.5","2","22","4","0","7","60","5","416","250","88","8","70","20","50.528301886792455","615","2760","3","6","14"
"59","5","7","3","2","2","3.5","2","22","4","0","7","60","5","413","250","86","7","70","21","50.56603773584906","552","2791","3","6","13"
