2
1
1
1
4
3
1
3
4
11
6
9
6
6
15
15
8
9
9
4
11
8
11
9
9
7
2
3
6
2
2
2
4
3
2
3
4
1
3
2
2
3
2
2
2
2
4
2
1
2
1
1
1
1
2
1
1
2
1
1
1
1
1
2
1
1
2
1
2
2
1
2
2
1
3
2
1
2
1
1
1
1
1
1
1
1
2
1
1
2
1
1
1
1
1
1
1
1
2
1
2
1
2
1
2
1
1
1
1
1
1
2
1
1
2
1
3
1
3
4
4
4
1
2
2
1
3
3
6
6
5
6
4
3
6
6
1
5
5
8
4
2
4
2
6
5
4
2
2
3
9
2
6
8
4
4
8
7
4
5
6
2
5
4
7
4
6
7
4
5
5
3
2
7
3
3
7
6
2
3
4
4
4
3
4
3
3
4
4
3
12
2
6
4
5
8
11
2
6
6
2
6
3
4
5
9
2
3
2
2
5
4
3
1
5
1
1
3
5
2
2
1
5
1
3
2
1
1
2
2
3
3
9
4
3
4
5
3
1
6
10
6
7
10
8
3
4
4
5
7
10
10
7
10
13
9
7
9
10
10
20
10
7
3
12
12
6
8
14
9
10
11
13
12
9
7
12
16
11
11
11
4
19
8
5
10
2
7
6
7
8
7
3
8
5
6
10
7
1
1
