3
3
3
4
4
4
5
6
6
7
8
9
10
11
13
14
16
18
20
22
25
28
32
36
40
45
50
56
63
71
80
89
100
113
126
142
135
129
124
118
113
108
103
99
94
90
86
82
78
75
72
68
65
63
60
57
55
52
50
48
45
43
42
40
38
36
35
33
32
30
29
28
26
25
24
23
22
21
20
19
18
18
17
16
15
15
14
13
13
12
12
11
11
10
10
9
9
8
8
8
7
7
7
6
6
6
6
5
5
5
5
